地域,,,,,,,,人口,平成22年,平成22年～27年の,平成22年～27年の,,,,,年齢（総数）,,,,年齢別割合（総数）,,,年齢（男）,,,,年齢別割合（男）,,,年齢（女）,,,,年齢別割合（女）,,,,国籍,,世帯,,,,,,,,,,,,,
,,,,,,,,総数,組替人口,人口増減数,人口増減率,面積,人口密度,平均年齢,年齢中位数,"総数
人口","15歳未満
人口","15～64歳
人口","65歳以上
人口","15歳未満
人口割合","15～64歳
人口割合","65歳以上
人口割合","総数
人口","15歳未満
人口","15～64歳
人口","65歳以上
人口","15歳未満
人口割合","15～64歳
人口割合","65歳以上
人口割合","総数
人口","15歳未満
人口","15～64歳
人口","65歳以上
人口","15歳未満
人口割合","15～64歳
人口割合","65歳以上
人口割合",人口性比,日本人,外国人,世帯総数,一般世帯,施設等の世帯,平成22年組替世帯総数,一般世帯数,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（女100人につき男）,,,,,,,,"うち
20,20209,,,,2,長野県,伊那市,"68,271 ","71,093 ","-2,822",-4.0,667.93 ,102.2,48.2 ,49.4 ,"68,271 ","9,226 ","38,149 ","20,421 ",13.6 ,56.3 ,30.1 ,"33,445 ","4,735 ","19,506 ","8,871 ",14.3 ,58.9 ,26.8 ,"34,826 ","4,491 ","18,643 ","11,550 ",12.9 ,53.8 ,33.3 ,96.0 ,"66,837 ","1,144 ","26,231 ","26,179 ",52 ,"26,112 ","26,179 ","15,160 ","5,865 ","6,939 ",369 ,"1,987 ","7,150 ","2,726 ","3,594 ","2,595 "
20,20210,,,,2,長野県,駒ヶ根市,"32,759 ","33,693 ",-934,-2.8,165.86 ,197.5,47.7 ,48.5 ,"32,759 ","4,490 ","18,573 ","9,564 ",13.8 ,56.9 ,29.3 ,"16,006 ","2,304 ","9,478 ","4,141 ",14.5 ,59.5 ,26.0 ,"16,753 ","2,186 ","9,095 ","5,423 ",13.1 ,54.4 ,32.5 ,95.5 ,"32,300 ",440 ,"12,437 ","12,389 ",48 ,"12,161 ","12,389 ","6,789 ","2,582 ","3,210 ",160 ,837 ,"3,592 ","1,176 ","1,577 ","1,367 "
20,20211,,,,2,長野県,中野市,"43,909 ","45,638 ","-1,729",-3.8,112.18 ,391.4,48.1 ,49.8 ,"43,909 ","5,770 ","25,155 ","12,910 ",13.2 ,57.4 ,29.5 ,"21,243 ","2,949 ","12,598 ","5,652 ",13.9 ,59.4 ,26.7 ,"22,666 ","2,821 ","12,557 ","7,258 ",12.5 ,55.5 ,32.1 ,93.7 ,"43,477 ",416 ,"15,296 ","15,248 ",48 ,"15,092 ","15,248 ","8,700 ","2,993 ","4,273 ",225 ,"1,209 ","3,311 ","1,370 ","1,763 ","2,260 "
20,20212,,,,2,長野県,大町市,"28,041 ","29,801 ","-1,760",-5.9,565.15 ,49.6,51.4 ,54.4 ,"28,041 ","3,030 ","14,900 ","9,766 ",10.9 ,53.8 ,35.3 ,"13,555 ","1,571 ","7,618 ","4,194 ",11.7 ,56.9 ,31.3 ,"14,486 ","1,459 ","7,282 ","5,572 ",10.2 ,50.9 ,38.9 ,93.6 ,"27,654 ",370 ,"10,826 ","10,798 ",28 ,"11,054 ","10,798 ","5,890 ","2,456 ","2,440 ",163 ,831 ,"2,929 ","1,419 ","1,655 ","1,284 "
20,20213,,,,2,長野県,飯山市,"21,438 ","23,545 ","-2,107",-8.9,202.43 ,105.9,51.4 ,54.9 ,"21,438 ","2,406 ","11,543 ","7,426 ",11.3 ,54.0 ,34.7 ,"10,365 ","1,269 ","5,830 ","3,229 ",12.3 ,56.4 ,31.3 ,"11,073 ","1,137 ","5,713 ","4,197 ",10.3 ,51.7 ,38.0 ,93.6 ,"21,239 ",170 ,"7,423 ","7,401 ",22 ,"7,694 ","7,401 ","3,866 ","1,540 ","1,603 ",112 ,611 ,"1,624 ",876 ,"1,031 ","1,348 "
20,20214,,,,2,長野県,茅野市,"55,912 ","56,391 ",-479,-0.8,266.59 ,209.7,46.8 ,47.1 ,"55,912 ","7,752 ","32,204 ","15,808 ",13.9 ,57.8 ,28.3 ,"27,811 ","3,961 ","16,659 ","7,076 ",14.3 ,60.1 ,25.5 ,"28,101 ","3,791 ","15,545 ","8,732 ",13.5 ,55.4 ,31.1 ,99.0 ,"55,195 ",694 ,"22,301 ","22,271 ",30 ,"21,687 ","22,271 ","12,762 ","5,069 ","5,922 ",338 ,"1,433 ","6,703 ","2,209 ","3,006 ","1,860 "
20,20215,,,,2,長野県,塩尻市,"67,135 ","67,670 ",-535,-0.8,289.98 ,231.5,46.6 ,46.6 ,"67,135 ","8,692 ","40,175 ","18,203 ",13.0 ,59.9 ,27.1 ,"33,347 ","4,396 ","20,855 ","8,052 ",13.2 ,62.6 ,24.2 ,"33,788 ","4,296 ","19,320 ","10,151 ",12.7 ,57.2 ,30.1 ,98.7 ,"66,030 ","1,091 ","26,350 ","26,308 ",42 ,"25,092 ","26,308 ","14,591 ","5,428 ","6,960 ",362 ,"1,841 ","7,884 ","2,023 ","3,011 ","2,523 "
20,20217,,,,2,長野県,佐久市,"99,368 ","100,552 ","-1,184",-1.2,423.51 ,234.6,47.7 ,48.8 ,"99,368 ","13,121 ","56,755 ","28,506 ",13.3 ,57.7 ,29.0 ,"48,454 ","6,732 ","28,687 ","12,432 ",14.1 ,60.0 ,26.0 ,"50,914 ","6,389 ","28,068 ","16,074 ",12.6 ,55.5 ,31.8 ,95.2 ,"98,205 ",896 ,"38,487 ","38,384 ",103 ,"37,032 ","38,384 ","22,047 ","8,130 ","10,448 ",570 ,"2,899 ","11,040 ","4,051 ","4,850 ","3,414 "
20,20218,,,,2,長野県,千曲市,"60,298 ","62,068 ","-1,770",-2.9,119.79 ,503.4,48.9 ,50.4 ,"60,298 ","7,428 ","33,934 ","18,912 ",12.3 ,56.3 ,31.4 ,"29,105 ","3,756 ","17,106 ","8,226 ",12.9 ,58.8 ,28.3 ,"31,193 ","3,672 ","16,828 ","10,686 ",11.8 ,54.0 ,34.3 ,93.3 ,"59,679 ",619 ,"21,573 ","21,507 ",66 ,"21,449 ","21,507 ","13,017 ","4,734 ","6,277 ",352 ,"1,654 ","4,720 ","2,303 ","2,962 ","2,602 "
20,20219,,,,2,長野県,東御市,"30,107 ","30,696 ",-589,-1.9,112.37 ,267.9,47.8 ,49.3 ,"30,107 ","4,018 ","17,380 ","8,705 ",13.3 ,57.7 ,28.9 ,"14,774 ","2,065 ","8,801 ","3,905 ",14.0 ,59.6 ,26.4 ,"15,333 ","1,953 ","8,579 ","4,800 ",12.7 ,56.0 ,31.3 ,96.4 ,"29,718 ",386 ,"11,004 ","10,986 ",18 ,"10,801 ","10,986 ","6,773 ","2,538 ","3,198 ",166 ,871 ,"2,412 ","1,106 ","1,484 ","1,224 "
20,20220,,,,2,長野県,安曇野市,"95,282 ","96,479 ","-1,197",-1.2,331.78 ,287.2,48.2 ,49.2 ,"95,282 ","12,355 ","54,283 ","28,423 ",13.0 ,57.1 ,29.9 ,"45,866 ","6,358 ","26,908 ","12,475 ",13.9 ,58.8 ,27.3 ,"49,416 ","5,997 ","27,375 ","15,948 ",12.2 ,55.5 ,32.3 ,92.8 ,"94,153 ","1,051 ","34,732 ","34,628 ",104 ,"34,185 ","34,628 ","20,836 ","7,803 ","9,899 ",478 ,"2,656 ","7,763 ","3,282 ","4,711 ","4,119 "
20,20303,,,,3,長野県,小海町,"4,713 ","5,180 ",-467,-9.0,114.20 ,41.3,54.0 ,58.0 ,"4,713 ",443 ,"2,429 ","1,841 ",9.4 ,51.5 ,39.1 ,"2,276 ",235 ,"1,259 ",782 ,10.3 ,55.3 ,34.4 ,"2,437 ",208 ,"1,170 ","1,059 ",8.5 ,48.0 ,43.5 ,93.4 ,"4,609 ",104 ,"1,873 ","1,868 ",5 ,"1,843 ","1,868 ","1,025 ",466 ,391 ,31 ,137 ,521 ,279 ,327 ,199 
20,20304,,,,3,長野県,川上村,"4,607 ","4,972 ",-365,-7.3,209.61 ,22.0,45.4 ,43.7 ,"4,607 ",505 ,"2,950 ","1,151 ",11.0 ,64.0 ,25.0 ,"2,731 ",268 ,"1,938 ",524 ,9.8 ,71.0 ,19.2 ,"1,876 ",237 ,"1,012 ",627 ,12.6 ,53.9 ,33.4 ,145.6 ,"3,881 ",726 ,"1,205 ","1,205 ",-,"1,336 ","1,205 ",417 ,183 ,174 ,8 ,52 ,230 ,120 ,118 ,286 
20,20305,,,,3,長野県,南牧村,"3,408 ","3,528 ",-120,-3.4,133.09 ,25.6,47.4 ,47.7 ,"3,408 ",388 ,"2,059 ",961 ,11.4 ,60.4 ,28.2 ,"1,848 ",187 ,"1,242 ",419 ,10.1 ,67.2 ,22.7 ,"1,560 ",201 ,817 ,542 ,12.9 ,52.4 ,34.7 ,118.5 ,"2,980 ",428 ,"1,036 ","1,033 ",3 ,"1,005 ","1,033 ",439 ,196 ,168 ,16 ,59 ,258 ,110 ,134 ,163 
20,20306,,,,3,長野県,南相木村,"1,005 ","1,121 ",-116,-10.3,66.05 ,15.2,54.3 ,58.5 ,"1,005 ",112 ,476 ,417 ,11.1 ,47.4 ,41.5 ,477 ,55 ,255 ,167 ,11.5 ,53.5 ,35.0 ,528 ,57 ,221 ,250 ,10.8 ,41.9 ,47.3 ,90.3 ,983 ,22 ,428 ,428 ,-,433 ,428 ,219 ,111 ,68 ,5 ,35 ,138 ,87 ,83 ,45 
20,20307,,,,3,長野県,北相木村,774 ,842 ,-68,-8.1,56.32 ,13.7,53.9 ,57.1 ,774 ,89 ,381 ,304 ,11.5 ,49.2 ,39.3 ,381 ,52 ,201 ,128 ,13.6 ,52.8 ,33.6 ,393 ,37 ,180 ,176 ,9.4 ,45.8 ,44.8 ,96.9 ,749 ,25 ,333 ,331 ,2 ,331 ,331 ,175 ,81 ,61 ,7 ,26 ,112 ,64 ,55 ,19 
20,20309,,,,3,長野県,佐久穂町,"11,186 ","12,069 ",-883,-7.3,188.15 ,59.5,52.2 ,56.0 ,"11,186 ","1,202 ","6,032 ","3,951 ",10.7 ,53.9 ,35.3 ,"5,392 ",616 ,"3,060 ","1,716 ",11.4 ,56.8 ,31.8 ,"5,794 ",586 ,"2,972 ","2,235 ",10.1 ,51.3 ,38.6 ,93.1 ,"11,098 ",88 ,"4,014 ","4,008 ",6 ,"4,092 ","4,008 ","2,331 ",920 ,"1,013 ",74 ,324 ,864 ,565 ,627 ,544 
20,20321,,,,3,長野県,軽井沢町,"18,994 ","19,018 ",-24,-0.1,156.03 ,121.7,48.8 ,50.6 ,"18,994 ","2,229 ","10,772 ","5,610 ",12.0 ,57.9 ,30.1 ,"9,107 ","1,117 ","5,253 ","2,492 ",12.6 ,59.3 ,28.1 ,"9,887 ","1,112 ","5,519 ","3,118 ",11.4 ,56.6 ,32.0 ,92.1 ,"18,638 ",261 ,"8,247 ","8,215 ",32 ,"8,082 ","8,215 ","4,748 ","2,257 ","1,915 ",72 ,504 ,"2,690 ",918 ,"1,272 ",400 
20,20323,,,,3,長野県,御代田町,"15,184 ","14,738 ",446,3.0,58.79 ,258.3,46.3 ,46.7 ,"15,184 ","2,062 ","8,927 ","3,874 ",13.9 ,60.1 ,26.1 ,"7,561 ","1,075 ","4,574 ","1,731 ",14.6 ,62.0 ,23.5 ,"7,623 ",987 ,"4,353 ","2,143 ",13.2 ,58.2 ,28.6 ,99.2 ,"14,760 ",363 ,"6,118 ","6,108 ",10 ,"5,623 ","6,108 ","3,597 ","1,394 ","1,701 ",91 ,411 ,"1,799 ",518 ,741 ,412 
20,20324,,,,3,長野県,立科町,"7,265 ","7,707 ",-442,-5.7,66.87 ,108.6,50.9 ,53.9 ,"7,265 ",787 ,"4,038 ","2,440 ",10.8 ,55.6 ,33.6 ,"3,583 ",398 ,"2,079 ","1,106 ",11.1 ,58.0 ,30.9 ,"3,682 ",389 ,"1,959 ","1,334 ",10.6 ,53.2 ,36.2 ,97.3 ,"7,184 ",81 ,"2,682 ","2,671 ",11 ,"2,672 ","2,671 ","1,552 ",596 ,689 ,48 ,219 ,625 ,300 ,400 ,323 
20,20349,,,,3,長野県,青木村,"4,343 ","4,609 ",-266,-5.8,57.10 ,76.1,52.1 ,56.1 ,"4,343 ",502 ,"2,234 ","1,598 ",11.6 ,51.5 ,36.9 ,"2,084 ",246 ,"1,122 ",711 ,11.8 ,54.0 ,34.2 ,"2,259 ",256 ,"1,112 ",887 ,11.4 ,49.3 ,39.3 ,92.3 ,"4,321 ",21 ,"1,556 ","1,553 ",3 ,"1,563 ","1,553 ",986 ,418 ,421 ,33 ,114 ,282 ,195 ,292 ,185 
20,20350,,,,3,長野県,長和町,"6,166 ","6,780 ",-614,-9.1,183.86 ,33.5,53.5 ,58.1 ,"6,166 ",624 ,"3,173 ","2,344 ",10.2 ,51.7 ,38.2 ,"3,029 ",328 ,"1,629 ","1,060 ",10.9 ,54.0 ,35.1 ,"3,137 ",296 ,"1,544 ","1,284 ",9.5 ,49.4 ,41.1 ,96.6 ,"6,124 ",42 ,"2,416 ","2,408 ",8 ,"2,468 ","2,408 ","1,454 ",693 ,565 ,32 ,164 ,588 ,374 ,485 ,239 
20,20361,,,,3,長野県,下諏訪町,"20,236 ","21,532 ","-1,296",-6.0,66.87 ,302.6,50.9 ,53.1 ,"20,236 ","2,383 ","10,558 ","7,262 ",11.8 ,52.3 ,35.9 ,"9,749 ","1,205 ","5,395 ","3,127 ",12.4 ,55.5 ,32.1 ,"10,487 ","1,178 ","5,163 ","4,135 ",11.2 ,49.3 ,39.5 ,93.0 ,"20,022 ",208 ,"7,946 ","7,931 ",15 ,"8,361 ","7,931 ","4,617 ","1,869 ","2,025 ",123 ,600 ,"2,184 ","1,094 ","1,312 ",741 
20,20362,,,,3,長野県,富士見町,"14,493 ","15,338 ",-845,-5.5,144.76 ,100.1,50.4 ,53.0 ,"14,493 ","1,803 ","7,786 ","4,871 ",12.5 ,53.8 ,33.7 ,"7,039 ",921 ,"3,949 ","2,145 ",13.1 ,56.3 ,30.6 ,"7,454 ",882 ,"3,837 ","2,726 ",11.8 ,51.5 ,36.6 ,94.4 ,"14,327 ",159 ,"5,396 ","5,384 ",12 ,"5,634 ","5,384 ","3,108 ","1,297 ","1,371 ",83 ,357 ,"1,354 ",671 ,835 ,620 
20,20363,,,,3,長野県,原村,"7,566 ","7,573 ",-7,-0.1,43.26 ,174.9,50.0 ,53.6 ,"7,566 ",976 ,"4,141 ","2,448 ",12.9 ,54.7 ,32.4 ,"3,717 ",483 ,"2,124 ","1,110 ",13.0 ,57.1 ,29.9 ,"3,849 ",493 ,"2,017 ","1,338 ",12.8 ,52.4 ,34.8 ,96.6 ,"7,519 ",47 ,"2,673 ","2,664 ",9 ,"2,568 ","2,664 ","1,662 ",707 ,756 ,45 ,154 ,533 ,282 ,421 ,307 
20,20382,,,,3,長野県,辰野町,"19,770 ","20,909 ","-1,139",-5.4,169.20 ,116.8,50.3 ,53.1 ,"19,770 ","2,375 ","10,560 ","6,812 ",12.0 ,53.5 ,34.5 ,"9,657 ","1,217 ","5,403 ","3,020 ",12.6 ,56.0 ,31.3 ,"10,113 ","1,158 ","5,157 ","3,792 ",11.5 ,51.0 ,37.5 ,95.5 ,"19,457 ",310 ,"7,343 ","7,329 ",14 ,"7,356 ","7,329 ","4,268 ","1,685 ","1,893 ",114 ,576 ,"1,753 ",875 ,"1,186 ",913 
20,20383,,,,3,長野県,箕輪町,"25,241 ","26,214 ",-973,-3.7,85.91 ,293.8,46.5 ,46.8 ,"25,241 ","3,591 ","14,659 ","6,891 ",14.3 ,58.3 ,27.4 ,"12,681 ","1,887 ","7,629 ","3,096 ",15.0 ,60.5 ,24.5 ,"12,560 ","1,704 ","7,030 ","3,795 ",13.6 ,56.1 ,30.3 ,101.0 ,"24,274 ",890 ,"9,240 ","9,234 ",6 ,"9,112 ","9,234 ","5,379 ","1,868 ","2,715 ",151 ,645 ,"2,270 ",745 ,"1,114 ","1,100 "
20,20384,,,,3,長野県,飯島町,"9,530 ","9,902 ",-372,-3.8,86.96 ,109.6,50.6 ,53.8 ,"9,530 ","1,112 ","5,212 ","3,200 ",11.7 ,54.7 ,33.6 ,"4,605 ",564 ,"2,658 ","1,379 ",12.3 ,57.8 ,30.0 ,"4,925 ",548 ,"2,554 ","1,821 ",11.1 ,51.9 ,37.0 ,93.5 ,"9,351 ",177 ,"3,325 ","3,318 ",7 ,"3,242 ","3,318 ","1,818 ",711 ,836 ,44 ,227 ,720 ,309 ,457 ,544 
20,20385,,,,3,長野県,南箕輪村,"15,063 ","14,543 ",520,3.6,40.99 ,367.5,43.3 ,42.9 ,"15,063 ","2,406 ","9,214 ","3,377 ",16.0 ,61.4 ,22.5 ,"7,498 ","1,242 ","4,740 ","1,476 ",16.7 ,63.6 ,19.8 ,"7,565 ","1,164 ","4,474 ","1,901 ",15.4 ,59.3 ,25.2 ,99.1 ,"14,785 ",265 ,"5,839 ","5,828 ",11 ,"5,560 ","5,828 ","3,309 ","1,106 ","1,769 ",60 ,374 ,"1,783 ",381 ,571 ,495 
20,20386,,,,3,長野県,中川村,"4,850 ","5,074 ",-224,-4.4,77.05 ,62.9,50.0 ,53.9 ,"4,850 ",649 ,"2,583 ","1,618 ",13.4 ,53.3 ,33.4 ,"2,300 ",308 ,"1,282 ",710 ,13.4 ,55.7 ,30.9 ,"2,550 ",341 ,"1,301 ",908 ,13.4 ,51.0 ,35.6 ,90.2 ,"4,807 ",43 ,"1,584 ","1,582 ",2 ,"1,576 ","1,582 ",860 ,348 ,389 ,18 ,105 ,259 ,146 ,245 ,332 
20,20388,,,,3,長野県,宮田村,"8,821 ","8,974 ",-153,-1.7,54.50 ,161.9,46.4 ,47.0 ,"8,821 ","1,339 ","4,983 ","2,477 ",15.2 ,56.6 ,28.2 ,"4,285 ",696 ,"2,518 ","1,056 ",16.3 ,59.0 ,24.7 ,"4,536 ",643 ,"2,465 ","1,421 ",14.2 ,54.4 ,31.4 ,94.5 ,"8,651 ",166 ,"3,122 ","3,115 ",7 ,"3,092 ","3,115 ","1,912 ",698 ,947 ,36 ,231 ,648 ,285 ,421 ,392 
20,20402,,,,3,長野県,松川町,"13,167 ","13,676 ",-509,-3.7,72.79 ,180.9,49.5 ,51.8 ,"13,167 ","1,676 ","7,258 ","4,218 ",12.7 ,55.2 ,32.1 ,"6,331 ",835 ,"3,628 ","1,859 ",13.2 ,57.4 ,29.4 ,"6,836 ",841 ,"3,630 ","2,359 ",12.3 ,53.1 ,34.5 ,92.6 ,"13,072 ",93 ,"4,355 ","4,337 ",18 ,"4,287 ","4,337 ","2,435 ",960 ,"1,067 ",57 ,351 ,765 ,403 ,606 ,811 
20,20403,,,,3,長野県,高森町,"13,080 ","13,216 ",-136,-1.0,45.36 ,288.4,47.5 ,48.5 ,"13,080 ","2,069 ","7,035 ","3,970 ",15.8 ,53.8 ,30.4 ,"6,269 ","1,042 ","3,498 ","1,727 ",16.6 ,55.8 ,27.6 ,"6,811 ","1,027 ","3,537 ","2,243 ",15.1 ,52.0 ,33.0 ,92.0 ,"12,985 ",91 ,"4,247 ","4,238 ",9 ,"4,157 ","4,238 ","2,397 ",820 ,"1,215 ",51 ,311 ,749 ,371 ,525 ,789 
20,20404,,,,3,長野県,阿南町,"4,962 ","5,455 ",-493,-9.0,123.07 ,40.3,55.2 ,59.9 ,"4,962 ",482 ,"2,387 ","2,093 ",9.7 ,48.1 ,42.2 ,"2,371 ",263 ,"1,250 ",858 ,11.1 ,52.7 ,36.2 ,"2,591 ",219 ,"1,137 ","1,235 ",8.5 ,43.9 ,47.7 ,91.5 ,"4,912 ",50 ,"1,737 ","1,708 ",29 ,"1,793 ","1,708 ",812 ,389 ,294 ,26 ,103 ,499 ,257 ,299 ,264 
20,20407,,,,3,長野県,阿智村,"6,538 ","7,036 ",-498,-7.1,214.43 ,30.5,50.3 ,54.0 ,"6,538 ",870 ,"3,444 ","2,224 ",13.3 ,52.7 ,34.0 ,"3,118 ",461 ,"1,718 ",939 ,14.8 ,55.1 ,30.1 ,"3,420 ",409 ,"1,726 ","1,285 ",12.0 ,50.5 ,37.6 ,91.2 ,"6,426 ",112 ,"2,188 ","2,179 ",9 ,"2,301 ","2,179 ","1,094 ",453 ,469 ,21 ,151 ,514 ,275 ,320 ,410 
20,20409,,,,3,長野県,平谷村,484 ,563 ,-79,-14.0,77.37 ,6.3,51.7 ,56.6 ,484 ,67 ,234 ,183 ,13.8 ,48.3 ,37.8 ,229 ,35 ,123 ,71 ,15.3 ,53.7 ,31.0 ,255 ,32 ,111 ,112 ,12.5 ,43.5 ,43.9 ,89.8 ,482 ,2 ,211 ,211 ,-,229 ,211 ,96 ,45 ,28 ,1 ,22 ,86 ,59 ,31 ,25 
20,20410,,,,3,長野県,根羽村,970 ,"1,129 ",-159,-14.1,89.97 ,10.8,60.2 ,64.7 ,970 ,70 ,422 ,478 ,7.2 ,43.5 ,49.3 ,483 ,38 ,221 ,224 ,7.9 ,45.8 ,46.4 ,487 ,32 ,201 ,254 ,6.6 ,41.3 ,52.2 ,99.2 ,960 ,10 ,416 ,415 ,1 ,450 ,415 ,185 ,113 ,42 ,5 ,25 ,142 ,69 ,82 ,44 
20,20411,,,,3,長野県,下條村,"3,851 ","4,200 ",-349,-8.3,38.12 ,101.0,48.5 ,50.6 ,"3,851 ",579 ,"2,041 ","1,231 ",15.0 ,53.0 ,32.0 ,"1,870 ",298 ,"1,024 ",548 ,15.9 ,54.8 ,29.3 ,"1,981 ",281 ,"1,017 ",683 ,14.2 ,51.3 ,34.5 ,94.4 ,"3,813 ",38 ,"1,159 ","1,157 ",2 ,"1,189 ","1,157 ",632 ,204 ,329 ,23 ,76 ,176 ,101 ,137 ,255 
20,20412,,,,3,長野県,売木村,575 ,656 ,-81,-12.3,43.43 ,13.2,55.6 ,61.9 ,575 ,63 ,253 ,259 ,11.0 ,44.0 ,45.0 ,270 ,37 ,121 ,112 ,13.7 ,44.8 ,41.5 ,305 ,26 ,132 ,147 ,8.5 ,43.3 ,48.2 ,88.5 ,571 ,4 ,270 ,269 ,1 ,288 ,269 ,127 ,78 ,37 ,2 ,10 ,108 ,60 ,64 ,17 
20,20413,,,,3,長野県,天龍村,"1,365 ","1,657 ",-292,-17.6,109.44 ,12.5,64.0 ,69.3 ,"1,365 ",79 ,480 ,806 ,5.8 ,35.2 ,59.0 ,634 ,33 ,267 ,334 ,5.2 ,42.1 ,52.7 ,731 ,46 ,213 ,472 ,6.3 ,29.1 ,64.6 ,86.7 ,"1,351 ",14 ,651 ,644 ,7 ,737 ,644 ,330 ,185 ,89 ,8 ,48 ,268 ,188 ,154 ,20 
20,20414,,,,3,長野県,泰阜村,"1,702 ","1,910 ",-208,-10.9,64.59 ,26.4,53.7 ,57.8 ,"1,702 ",177 ,845 ,680 ,10.4 ,49.6 ,40.0 ,786 ,73 ,434 ,279 ,9.3 ,55.2 ,35.5 ,916 ,104 ,411 ,401 ,11.4 ,44.9 ,43.8 ,85.8 ,"1,671 ",31 ,639 ,627 ,12 ,657 ,627 ,319 ,146 ,122 ,9 ,42 ,184 ,121 ,105 ,85 
20,20415,,,,3,長野県,喬木村,"6,310 ","6,692 ",-382,-5.7,66.61 ,94.7,49.6 ,52.4 ,"6,310 ",881 ,"3,343 ","2,083 ",14.0 ,53.0 ,33.0 ,"3,060 ",453 ,"1,715 ",890 ,14.8 ,56.1 ,29.1 ,"3,250 ",428 ,"1,628 ","1,193 ",13.2 ,50.1 ,36.7 ,94.2 ,"6,242 ",68 ,"2,029 ","2,018 ",11 ,"2,058 ","2,018 ","1,134 ",419 ,528 ,35 ,152 ,340 ,203 ,293 ,396 
20,20416,,,,3,長野県,豊丘村,"6,592 ","6,819 ",-227,-3.3,76.79 ,85.8,49.0 ,51.5 ,"6,592 ",944 ,"3,554 ","2,094 ",14.3 ,53.9 ,31.8 ,"3,222 ",512 ,"1,790 ",920 ,15.9 ,55.6 ,28.6 ,"3,370 ",432 ,"1,764 ","1,174 ",12.8 ,52.3 ,34.8 ,95.6 ,"6,504 ",88 ,"2,054 ","2,049 ",5 ,"2,000 ","2,049 ","1,175 ",395 ,591 ,31 ,158 ,296 ,183 ,278 ,413 
20,20417,,,,3,長野県,大鹿村,"1,023 ","1,160 ",-137,-11.8,248.28 ,4.1,58.8 ,65.7 ,"1,023 ",91 ,412 ,520 ,8.9 ,40.3 ,50.8 ,503 ,43 ,223 ,237 ,8.5 ,44.3 ,47.1 ,520 ,48 ,189 ,283 ,9.2 ,36.3 ,54.4 ,96.7 ,"1,018 ",5 ,475 ,474 ,1 ,531 ,474 ,261 ,149 ,78 ,6 ,28 ,162 ,104 ,122 ,26 
20,20422,,,,3,長野県,上松町,"4,670 ","5,245 ",-575,-11.0,168.42 ,27.7,54.1 ,58.3 ,"4,670 ",442 ,"2,387 ","1,838 ",9.5 ,51.1 ,39.4 ,"2,279 ",240 ,"1,283 ",753 ,10.5 ,56.4 ,33.1 ,"2,391 ",202 ,"1,104 ","1,085 ",8.4 ,46.2 ,45.4 ,95.3 ,"4,613 ",57 ,"1,864 ","1,852 ",12 ,"2,029 ","1,852 ",994 ,440 ,351 ,30 ,173 ,557 ,320 ,299 ,193 
20,20423,,,,3,長野県,南木曽町,"4,313 ","4,810 ",-497,-10.3,215.93 ,20.0,54.1 ,59.2 ,"4,313 ",466 ,"2,089 ","1,753 ",10.8 ,48.5 ,40.7 ,"2,055 ",237 ,"1,086 ",729 ,11.5 ,52.9 ,35.5 ,"2,258 ",229 ,"1,003 ","1,024 ",10.2 ,44.5 ,45.4 ,91.0 ,"4,286 ",27 ,"1,713 ","1,711 ",2 ,"1,830 ","1,711 ",925 ,421 ,345 ,30 ,129 ,489 ,284 ,317 ,195 
20,20425,,,,3,長野県,木祖村,"2,926 ","3,134 ",-208,-6.6,140.50 ,20.8,53.9 ,59.0 ,"2,926 ",316 ,"1,437 ","1,162 ",10.8 ,49.3 ,39.9 ,"1,355 ",145 ,726 ,478 ,10.7 ,53.8 ,35.4 ,"1,571 ",171 ,711 ,684 ,10.9 ,45.4 ,43.7 ,86.3 ,"2,899 ",27 ,"1,045 ","1,044 ",1 ,"1,069 ","1,044 ",597 ,261 ,241 ,17 ,78 ,216 ,150 ,191 ,154 
20,20429,,,,3,長野県,王滝村,839 ,965 ,-126,-13.1,310.82 ,2.7,54.6 ,57.2 ,839 ,57 ,455 ,327 ,6.8 ,54.2 ,39.0 ,387 ,26 ,228 ,133 ,6.7 ,58.9 ,34.4 ,452 ,31 ,227 ,194 ,6.9 ,50.2 ,42.9 ,85.6 ,827 ,12 ,398 ,397 ,1 ,414 ,397 ,178 ,85 ,63 ,2 ,28 ,168 ,79 ,57 ,29 
20,20430,,,,3,長野県,大桑村,"3,825 ","4,145 ",-320,-7.7,234.47 ,16.3,53.9 ,58.6 ,"3,825 ",386 ,"1,900 ","1,539 ",10.1 ,49.7 ,40.2 ,"1,858 ",198 ,996 ,664 ,10.7 ,53.6 ,35.7 ,"1,967 ",188 ,904 ,875 ,9.6 ,46.0 ,44.5 ,94.5 ,"3,781 ",44 ,"1,522 ","1,520 ",2 ,"1,537 ","1,520 ",832 ,392 ,323 ,18 ,99 ,419 ,208 ,310 ,167 
20,20432,,,,3,長野県,木曽町,"11,826 ","12,743 ",-917,-7.2,476.03 ,24.8,53.3 ,57.7 ,"11,826 ","1,205 ","5,993 ","4,586 ",10.2 ,50.9 ,38.9 ,"5,735 ",612 ,"3,152 ","1,942 ",10.7 ,55.2 ,34.0 ,"6,091 ",593 ,"2,841 ","2,644 ",9.8 ,46.7 ,43.5 ,94.2 ,"11,689 ",133 ,"4,942 ","4,927 ",15 ,"5,070 ","4,927 ","2,605 ","1,201 ",974 ,56 ,374 ,"1,587 ",765 ,810 ,441 
